,X_hidden0,covariate0,covariate1,Z0,Z1,Z2,M0,N0,Y0,Y_struct0
20,20.785277926388623,8.565480235745582,4.0,0.44997834134654807,8.565480235745582,4.0,41.612391002194116,18.641325570704275,-156.36956697479008,-156.84573787969111
21,12.560533152643755,3.722615731915482,3.0,0.5633130735164247,3.722615731915482,3.0,21.493737169267014,29.65137633884129,-144.32857966643073,-144.65815689124008
22,15.21058583660603,1.536128990606348,2.0,0.11458443702387822,1.536128990606348,2.0,15.198198753324169,14.080654876976077,-91.46657513377599,-92.4194551756776
23,15.771424484999935,6.008404079450809,7.0,0.32994353865726456,6.008404079450809,7.0,20.189412875677753,25.169949491569447,-428.4442800606468,-429.56089534130257
24,13.328088066393443,1.1967255586489434,6.0,0.777609530278536,1.1967255586489434,6.0,6.184450740876898,34.088827324315304,-354.7022283882246,-355.4092823091441
25,17.74961886469443,3.6491936107825254,5.0,-0.8094863188927663,3.6491936107825254,5.0,9.98912398830937,18.310365403056792,-386.6209958712459,-387.50033282980525
26,22.73785005436207,9.584291809009724,3.0,0.8780585789081998,9.584291809009724,3.0,17.77636806287491,2.392534617713679,-4.7898611914004166,-5.478131135797064
27,25.847458440951527,9.95464472583637,6.0,-1.3730030168855392,9.95464472583637,6.0,5.900180585035969,29.743871421376316,48.892878360324886,48.23894443302561
28,18.812175415321626,7.7210489135458555,4.0,0.3283679728315381,7.7210489135458555,4.0,23.80517985912715,29.57216396013186,-198.82451173336813,-199.5908969191683
29,14.395033562401439,3.1096150992076623,4.0,0.17874096328632716,3.1096150992076623,4.0,11.701698051212308,17.14596401190189,-254.47599222092853,-254.26939415464335
30,19.657427861790218,6.876650491660925,4.0,-0.6162930881921079,6.876650491660925,4.0,12.994094078570729,13.704410176099362,-246.4161667114511,-245.77388300700443
31,16.766076435866196,7.054063654840127,2.0,-0.022685275325646737,7.054063654840127,2.0,23.61431672352484,30.32463639270486,-70.1386226930087,-68.96041518470972
32,18.14384854658356,3.8784169516364972,1.0,-0.6225401526655531,3.8784169516364972,1.0,13.563479473421243,-5.5514615275575,-26.377781903274304,-26.51652792404642
33,19.023162585288453,6.408886345861594,4.0,-1.0717013268617444,6.408886345861594,4.0,7.826920039864614,20.966312395028666,-252.17646914604978,-252.0045770881506
34,20.61705343552037,0.10727644975676243,7.0,-0.35361474161364437,0.10727644975676243,7.0,19.67833274925657,20.118132954522274,-382.7248742020975,-384.51798448210593
35,20.872189541766765,2.0905765860224146,1.0,-1.1039886353716615,2.0905765860224146,1.0,14.805826824429271,12.96427991102578,-43.882375369789116,-44.951498347337775
36,20.242740378281614,5.250883029672612,7.0,0.3227974640932481,5.250883029672612,7.0,24.42717929534803,14.526260476231915,-234.98977250808954,-235.7977665240993
37,16.801916388687445,1.6375130425829587,6.0,-1.1500854941523635,1.6375130425829587,6.0,21.869024653919972,12.46876908745902,-455.8218966919133,-455.6603397236821
38,12.3772418734154,1.6590686787653364,2.0,0.7119770229910514,1.6590686787653364,2.0,5.934906913525273,8.61599920017392,-70.81076054675664,-70.33628527371118
39,22.774866702330357,8.363042905502379,5.0,-1.18147906792882,8.363042905502379,5.0,30.111398298465552,15.18536161586516,-255.94389963696565,-257.0748540345388
40,25.276369896733346,9.891330026836055,2.0,-0.5662949155810063,9.891330026836055,2.0,16.42038046258006,35.82236443801328,41.491206516653925,41.42556959380891
41,19.746406047584326,5.559694280284484,6.0,-0.624603408215179,5.559694280284484,6.0,12.221419854643976,24.058705532091366,-351.6612372028564,-352.93069727372114
42,17.871898100353896,8.390697308817135,5.0,1.3251467288748389,8.390697308817135,5.0,30.694430738092517,40.7422216520243,-196.86168156656896,-197.91667222831177
43,25.17571701446311,9.903216643262725,3.0,0.33028994561659186,9.903216643262725,3.0,28.083312635772632,0.10163688106010937,39.076848919914866,39.86561137464345
44,17.38784907228522,1.415958885687747,1.0,-0.21173380254439425,1.415958885687747,1.0,26.320788940809692,27.253927509148806,-20.758739688303756,-21.507486734132
45,17.458761278067474,4.482456132543511,7.0,0.4987194410697233,4.482456132543511,7.0,30.318405832882316,2.9167286479702046,-397.8391832327687,-399.7262020715177
46,23.673076767279127,3.925727158419199,4.0,-2.107192347329688,3.925727158419199,4.0,14.09767246367754,18.374937616635634,-376.49629453472033,-377.10019408121724
47,17.07023770094871,0.8004928364618502,7.0,-0.043133589640907445,0.8004928364618502,7.0,22.87153224269037,19.385961289625396,-464.74807551608393,-465.3152061477555
48,14.172762356071118,7.553301727947445,5.0,1.9975141778047627,7.553301727947445,5.0,6.199466638055029,9.234335308789579,-211.16808237443237,-212.09345701604977
49,15.967187526685814,4.33779027322593,6.0,0.13234650640267256,4.33779027322593,6.0,14.948126637044457,14.790540322054326,-367.00185696249883,-365.95055166113474
50,19.218148099478856,4.693269341904013,6.0,0.0679131691693355,4.693269341904013,6.0,24.647729120931935,13.486127586089241,-234.31635335828776,-234.4579090104418
51,15.34466069088016,1.5067297381324019,2.0,0.5481283796421961,1.5067297381324019,2.0,11.758649222964491,7.137605966015515,-93.36452574631474,-93.0108129161745
52,12.38933066151214,1.8092665223086812,3.0,0.8956052433143455,1.8092665223086812,3.0,9.748361324716619,12.133439937694328,-146.3732164163454,-145.9395123851432
53,24.53145486161615,9.07103622156215,4.0,-1.9974666928898597,9.07103622156215,4.0,11.753949946073948,23.268745837662436,-123.17736998367121,-124.51141368388676
54,21.859013565193397,0.44649088974278883,4.0,-1.6823264817910268,0.44649088974278883,4.0,30.530405964150773,28.537846254914317,-259.0884267723644,-259.45925678993706
55,13.612407345291173,2.3285228494370624,1.0,0.21029129108614655,2.3285228494370624,1.0,26.301155597269073,18.67049387920509,-7.226084685748065,-6.669141343890995
56,17.347684384506152,2.9205933031452833,4.0,-0.7148765618975097,2.9205933031452833,4.0,-7.055155386562067,24.200515012998295,-301.15163016854825,-301.5437682010373
57,21.714254675201513,4.901975424015864,2.0,1.3120252622199142,4.901975424015864,2.0,36.6175007186469,33.56249221062438,-12.21782588956381,-12.883781485321215
58,18.240208419988605,5.864451730147959,6.0,-0.3151743898852239,5.864451730147959,6.0,12.08322810554904,26.032234367093523,-397.84874498238946,-398.1372583221074
59,22.170724808525815,4.932899758506666,5.0,-1.9345307357131178,4.932899758506666,5.0,31.73936817156396,9.102181754762217,-113.38265331242738,-113.09573826237806
60,19.875273604769095,0.8411533455688203,7.0,-1.268013916843997,0.8411533455688203,7.0,14.045470189885945,20.641162925939213,-533.2785404559924,-532.5409992864002
61,25.93901383950271,2.4366745405571355,6.0,-2.7496760196305754,2.4366745405571355,6.0,33.89976610306132,24.904099404204466,-677.3701652705997,-678.2962445188598
62,19.67411193063355,8.435883847625412,3.0,-0.23412553728291255,8.435883847625412,3.0,24.325711069143054,17.88100139542861,-104.26313787830229,-103.88580725805404
63,15.574846731503381,6.375887004784591,7.0,-0.18838412726438336,6.375887004784591,7.0,12.965439878035877,1.5029333348206304,-418.9087649381484,-416.6353527895512
64,19.97790303661903,6.491490501342744,3.0,-0.42446270978189776,6.491490501342744,3.0,27.93344743421016,7.000048391451443,-181.27243053069512,-181.42181690543487
65,14.948409489668256,6.70203255351355,3.0,1.0788790390297387,6.70203255351355,3.0,24.190279293413678,10.146425142207459,-125.1603100072316,-126.85961288367382
66,15.210620666064695,7.629030190395291,7.0,1.1985198365166936,7.629030190395291,7.0,31.22779558163822,22.90003212184802,-338.65247701318447,-338.95065074763704
67,17.235386833641765,0.5810848172144734,3.0,-0.1703884233561112,0.5810848172144734,3.0,-0.06318997788031311,6.429873711371405,-149.28420427381278,-147.95223431260624
68,23.266119052712146,3.6660838493261236,1.0,-2.134693667476856,3.6660838493261236,1.0,28.15685466699727,20.814537795943565,-55.593224005478326,-54.800413950058946
69,17.764939343735723,5.395274352616787,4.0,0.6172815804922585,5.395274352616787,4.0,17.257627368307087,28.32418175693656,-141.39252553214064,-141.02439704514424
70,14.414401894297615,3.3845648329732603,6.0,0.5553602285085755,3.3845648329732603,6.0,-1.5924799989278817,18.2014845183122,-410.3558376889696,-412.2819930990046
71,19.447429961430956,8.444788732871865,2.0,0.309391570156945,8.444788732871865,2.0,22.915495330185824,-3.9063227444597324,-47.249651491732536,-47.3590118454907
72,20.213497998821932,4.825725085872939,4.0,0.9814797493081158,4.825725085872939,4.0,16.520650018245032,35.964426039683616,-91.88951385949662,-93.14374963822308
73,20.944490289315436,7.686275894593791,1.0,-1.16482809646104,7.686275894593791,1.0,8.342432841627975,32.01231649495894,-12.348709307545043,-12.726247698115237
74,15.88871771238667,8.52015516881169,5.0,2.008755386185139,8.52015516881169,5.0,26.638620413965395,15.445214734622965,-162.4021185235438,-162.72274937322632
75,23.98731573656149,5.047914829034981,4.0,-0.959427753141868,5.047914829034981,4.0,9.070627738627802,38.69148682978948,-85.7405447597756,-85.1065969264666
76,19.47406157073149,9.095522438713498,3.0,0.7492229272008546,9.095522438713498,3.0,14.659941258027693,12.419349613522382,-48.48499791468161,-48.86424516549619
77,19.797421059221193,5.871239405369806,2.0,-1.6873476944133516,5.871239405369806,2.0,13.793854801152186,5.49645357759475,-103.25871347217117,-102.15769125593584
78,21.8937325242944,8.502742988337218,4.0,-0.9302646872700508,8.502742988337218,4.0,40.40828844081538,8.625013310777609,-172.0708114019671,-173.125491454055
79,10.73979120822844,3.405907955915243,5.0,1.5163686467253361,3.405907955915243,5.0,2.515382054687734,14.675611340253571,-263.7870076056408,-263.39753488227564
80,22.731594008360684,4.988169585314852,7.0,-0.2608998230008499,4.988169585314852,7.0,27.004241858219565,15.743881465503506,-174.9894841340346,-175.38293394295752
81,19.30482765073909,5.314110410045777,4.0,0.8399226051327979,5.314110410045777,4.0,18.910054204720737,15.013449529041736,-124.40100845326485,-124.90971613839102
82,15.038466848319866,1.0497971589607058,2.0,0.2369553887192461,1.0497971589607058,2.0,20.89005596695624,6.63564404071632,-79.52043372035811,-79.22676676600547
83,16.619562717179587,3.9855250670154065,6.0,-0.10495815600017268,3.9855250670154065,6.0,3.9474400176893045,32.70198869332533,-438.2825894257808,-439.0266771921651
84,19.917933776768077,9.17337672551676,5.0,1.3638503249326897,9.17337672551676,5.0,8.901209299473743,13.46283321684472,-112.73724957790716,-112.48376387991931
85,16.97879311582327,6.3083224036474235,5.0,-0.23665882465190033,6.3083224036474235,5.0,-5.794634086123871,29.680530111521,-302.5440080775982,-301.7383490624828
86,20.683516639745086,1.7750658243696749,1.0,-1.7807381075634705,1.7750658243696749,1.0,11.559055876450467,26.769877837085676,-40.91074680329894,-42.145190542024594
87,19.77188114461352,3.38855635609605,3.0,-0.8032400919517051,3.38855635609605,3.0,36.99679742131134,7.992261658558643,-232.34431896551382,-234.26305864454324
88,11.491858133999884,1.9160300966269983,6.0,0.5511917287016942,1.9160300966269983,6.0,14.548648846797606,17.189314455893015,-352.01823932955307,-350.49182309047467
89,17.856711258258873,0.2482313179857254,6.0,0.39550910636250813,0.2482313179857254,6.0,13.01831259466222,4.454705028229796,-311.19344208932864,-311.9356233507581
90,21.841860542206838,9.274604585040267,4.0,-1.5670582502354382,9.274604585040267,4.0,14.190601968095319,26.943389330340775,-76.63037848005759,-75.147644511221
91,19.386090610723155,4.482073282568715,6.0,-0.724342519408201,4.482073282568715,6.0,8.641501831298264,11.233092376119844,-366.4286631894313,-365.3485795233849
92,16.491279948815322,3.0753507242078615,6.0,-0.5817213492022466,3.0753507242078615,6.0,29.19699439394997,22.321716271492477,-463.0606155231198,-463.7391070194664
93,15.64742985268852,5.984771915577366,3.0,-0.365469594114225,5.984771915577366,3.0,14.23181395729602,14.822558199888304,-146.0640141734397,-143.54570645870953
94,22.106277754293597,0.07314456293015636,7.0,-1.3759135886015514,0.07314456293015636,7.0,24.597779239138355,-0.579900214999256,-397.4894564625653,-398.48665602458726
95,16.64411641374373,2.7802210660081386,3.0,-0.6283711081194786,2.7802210660081386,3.0,36.14015520089623,21.716083224848113,-202.51154629943193,-202.1026633255444
96,17.13762080495235,7.030334656988925,2.0,-0.7286104852595274,7.030334656988925,2.0,23.66098082135031,12.360170573840291,-73.22005222306966,-71.987244319437
97,15.580133056093102,6.337697730692629,5.0,0.7715332597619193,6.337697730692629,5.0,2.398081331646713,22.717283870173397,-278.3047559970493,-279.0793950078619
98,25.52030031772138,9.818059475425354,5.0,0.8091213109902438,9.818059475425354,5.0,30.299622578867695,26.924134916546063,7.531781577560176,6.3109455527293505
99,18.65194722704419,6.203577096580441,1.0,-0.145810458088816,6.203577096580441,1.0,29.919865158745072,9.071942445701522,-15.958461963006958,-15.987889950777472
100,21.677992534306846,4.775058736277328,6.0,-0.3920397958707315,4.775058736277328,6.0,29.837612469710788,25.895202032642345,-210.82332736376316,-211.6243741942131
101,17.756960824799084,7.614325631840076,2.0,0.1399243120391134,7.614325631840076,2.0,38.786759418619766,4.817147475220484,-64.26409017271179,-64.3853010079709
102,23.465126056060477,9.033278719640531,6.0,-0.8165751074555749,9.033278719640531,6.0,12.012715240636755,31.267653703477873,-210.6421778928551,-210.2184808441341
103,22.087398120920735,7.206959467183516,1.0,-1.146832082167441,7.206959467183516,1.0,21.219746020955363,20.110015082482516,-23.04238662653445,-23.736462800969683
104,25.02339305262766,9.632112235493796,6.0,-0.9402212089257169,9.632112235493796,6.0,18.393431984554432,31.284743283024714,-61.54482917826642,-63.30783624689262
105,18.795514927832023,7.820051707381772,6.0,-0.6348131639714567,7.820051707381772,6.0,20.777758702652537,22.996126173699047,-321.05966240271226,-322.04086728873096
106,22.147200836767382,8.668014382619265,6.0,-1.163473799792271,8.668014382619265,6.0,17.85897570114589,23.55283322901709,-264.3373565109448,-265.059270925207
107,15.850267016960348,1.141040711836372,5.0,0.16205955906287475,1.141040711836372,5.0,12.906634983565162,-1.1274692632056258,-324.47872366692866,-323.6676140390912
108,14.097652298122881,7.324135029937877,4.0,0.7297156737837084,7.324135029937877,4.0,8.178632529331805,11.589934929397774,-163.667371500579,-163.1874410569192
109,21.734330500137713,4.400886995273686,5.0,-1.5870983007982418,4.400886995273686,5.0,6.075470375368962,13.193373305039628,-361.94838027798255,-362.919927765622
110,20.478035579599734,5.531038024112752,2.0,0.02512871121603335,5.531038024112752,2.0,11.063692234954535,44.67238992207856,-76.10885026784244,-77.87382773011532
111,18.209249556496303,6.541024094823568,6.0,-0.21993579526633558,6.541024094823568,6.0,13.672197990162388,35.73659074579513,-387.8128096634813,-388.812568101195
112,25.01528804104799,9.698151167055695,4.0,0.3415086855368029,9.698151167055695,4.0,25.275704312852856,29.157133111446498,-10.097377827346774,-11.148679422952974
113,24.606730508769626,9.845780814316246,4.0,-0.012938768103588062,9.845780814316246,4.0,27.89803130349455,15.310828266747324,24.11365392058137,24.084907480491715
114,19.736286311989414,2.8822824548790527,4.0,-1.4535992799316308,2.8822824548790527,4.0,-3.499228220883939,17.641213247865657,-339.2755271338088,-338.7120562655273
115,21.15371179959964,7.337534974379162,4.0,-1.2623892988571654,7.337534974379162,4.0,19.55689360707689,31.165700474930837,-246.94498325084362,-245.49195857211703
116,17.004866979988304,7.499835379352686,1.0,0.029423575584972723,7.499835379352686,1.0,13.404048338856086,16.875851917269816,1.8787672080049285,1.992542133837155
117,10.788208822702506,3.464928613130488,1.0,1.0287809197455093,3.464928613130488,1.0,8.029290263786525,23.894212398006545,9.744047622462576,10.064808727030641
118,23.841995690990213,1.2386977486422102,2.0,-2.214187371043003,1.2386977486422102,2.0,12.748730444048693,29.613801911358664,-155.37970176377695,-156.49572888678443
119,18.21588710247494,0.4094696028571976,1.0,0.34572657980157995,0.4094696028571976,1.0,32.512971563717414,7.226936421628887,-5.690688614190275,-5.218512968560226
120,14.590225762521717,7.773431275291785,4.0,1.1896220052876432,7.773431275291785,4.0,18.912745088129725,12.478207269388765,-150.24204973256823,-150.30509741358634
121,22.825791726516556,4.896997418169059,5.0,-0.1530258762062131,4.896997418169059,5.0,21.328970381625506,27.786910718530706,-124.53752762191709,-126.80081526935632
122,24.287035417647967,9.855401694949261,5.0,0.5502024960264408,9.855401694949261,5.0,22.871853328897977,31.98029115689614,21.22134972809221,21.196889909711338
123,21.10045327728307,4.649734561936531,4.0,-0.7030690808978022,4.649734561936531,4.0,28.520348091458388,24.24683575018792,-171.687952628732,-171.80445318301187
124,24.581020186787953,9.779169790738402,6.0,-0.11936619927687682,9.779169790738402,6.0,34.06888339686388,5.322281631492327,-11.991181340438049,-12.488894550355042
125,21.736893126197238,4.1157600219405985,4.0,-1.6209135183081516,4.1157600219405985,4.0,26.692280468377454,22.8520792954135,-333.1237214472575,-335.3809521737705
126,23.66343683673053,7.936821505599726,1.0,-2.344343308418874,7.936821505599726,1.0,41.18084202807486,35.55341844838379,-21.042302420229664,-20.197156555002074
127,15.21301065977426,0.8481927231183206,6.0,0.9427658012252752,0.8481927231183206,6.0,21.32415371584654,33.47260352920394,-359.16301322107296,-360.04407658526816
128,20.666014757906243,5.554617101377639,5.0,-0.9849949277244419,5.554617101377639,5.0,36.221840443430324,15.429184022543632,-295.2052205892883,-294.6674033671337
129,20.2340037876435,8.020597869857243,5.0,-0.4555278450034305,8.020597869857243,5.0,28.66593374110948,16.40518938462592,-260.8664611128485,-260.7048332648415
130,22.446468647704137,9.247016672198887,4.0,-1.3864422532701932,9.247016672198887,4.0,18.85959265814792,9.739372610643276,-83.72164755303466,-83.26206979085879
131,23.98832081042255,8.225830906174316,4.0,-1.4099697030838758,8.225830906174316,4.0,5.255710181158822,27.677967357904127,-216.8057629864916,-219.05190864619055
132,18.70436303122085,0.36970727201174225,1.0,-0.17383770009461635,0.36970727201174225,1.0,20.960657581907505,26.354932044483125,-4.3285904797203205,-6.123206553496246
133,18.35051489590611,3.727023413067342,4.0,-0.7295771941356465,3.727023413067342,4.0,35.62379643060382,21.613986983094378,-303.6944024806161,-304.4390036750418
134,14.879848306800294,0.4869847231385127,6.0,0.37797099799469847,0.4869847231385127,6.0,22.110498103067407,-1.4247857375222743,-307.0502110581387,-305.91997755546345
135,13.803814073496518,1.09282291114558,3.0,0.4525384189795919,1.09282291114558,3.0,4.383071074967678,25.55580962726628,-140.42275375644135,-142.1701779284116
136,17.544239425810517,6.753056286674841,5.0,0.32084964632460716,6.753056286674841,5.0,10.873741359532616,13.391126464602056,-295.37979912080044,-295.6284679224266
137,17.175689917500886,7.132581963116982,1.0,0.2386007909284437,7.132581963116982,1.0,9.973950239867555,29.47680992557502,-2.765121145555719,-2.4139484938528355
138,12.71554560800715,7.737206827516263,3.0,1.5777682049318862,7.737206827516263,3.0,18.309628229632573,11.700566947315707,-82.30747384647536,-79.81343821218522
139,22.802492619148694,8.654565480556629,4.0,-1.067593769044886,8.654565480556629,4.0,39.71580143180175,21.486594339094083,-163.58673594274507,-165.3149316722122
140,17.3539297418531,7.3943146847650985,7.0,-0.05493486620291775,7.3943146847650985,7.0,16.349067000339687,12.660048201343487,-395.9063283589996,-396.4729622369191
141,17.62891559959028,8.00871592106632,2.0,1.1326898205195888,8.00871592106632,2.0,18.81946622458078,20.661938296442692,-49.88700625734268,-52.68654576596853
142,14.154593580972369,0.48963709823279244,2.0,1.2645398093380364,0.48963709823279244,2.0,4.914589266722624,5.970013727274571,-51.419440210188164,-50.172159848713704
143,19.893328668902704,2.345351504412986,3.0,-1.4217636493445729,2.345351504412986,3.0,31.146650941771654,33.59402295771053,-240.2294591822575,-241.59462548760155
144,18.805133715057302,6.218977733752458,7.0,-0.3123554416558699,6.218977733752458,7.0,14.659372503364366,19.698701856428745,-490.1683490018379,-490.8185654317464
145,16.539211368331877,8.581253046248232,6.0,1.3581210958672605,8.581253046248232,6.0,1.981850285275442,10.507251369139027,-209.17370774318266,-209.4230645235004
146,17.05532611981594,0.045001249396591225,1.0,0.5080791051990653,0.045001249396591225,1.0,18.596249992674178,17.061667039588308,10.351395695338766,12.274835963227503
147,21.177421021273112,5.146293421163498,2.0,0.19526303147977275,5.146293421163498,2.0,15.966573012212955,23.43387499374905,-11.943844637897332,-13.116991580960587
148,18.558406385170134,6.772873993643972,6.0,-0.21768469343465674,6.772873993643972,6.0,20.93237432550113,38.70365413766311,-383.6731122823927,-384.7678421693587
149,17.628889551450236,0.2960728912861321,1.0,-0.38380092570774543,0.2960728912861321,1.0,30.047790343295734,22.144580640100784,0.25400374370283463,0.9531394485965805
150,12.963107471031105,4.013555575533879,6.0,0.2882190630903242,4.013555575533879,6.0,24.54325440798183,15.966934712574407,-360.66384121368,-360.38850788955364
151,21.998914145506863,8.956348813836968,2.0,-0.25237412498448336,8.956348813836968,2.0,12.579762033781876,21.458361272012198,-33.33648172829488,-33.08540381463657
152,16.625370448336803,6.7161280885585875,7.0,-0.04257862104444418,6.7161280885585875,7.0,17.149357271689084,12.32163251068258,-423.8258603521468,-423.0225613617785
153,14.242760754306236,2.376583633605973,3.0,0.07859870611503737,2.376583633605973,3.0,7.343872544443216,35.25279678295464,-173.94426551236361,-173.34679769725682
154,19.014475448505802,8.527811296319127,4.0,-0.6780715284934992,8.527811296319127,4.0,2.36550599359213,22.337802561579153,-146.9290758457348,-144.3961612502417
155,12.714570313543199,3.480314234095143,5.0,0.5321293738814383,3.480314234095143,5.0,36.43339992698102,2.867768051514407,-298.21864022586624,-298.62545531659737
156,14.502300734718888,8.533446711440595,1.0,2.9142446484154196,8.533446711440595,1.0,-2.857953226886659,8.657827322200825,28.563684287751702,27.535517595197863
157,21.836165199028727,2.989436511189055,4.0,-1.7769866393260751,2.989436511189055,4.0,31.051785094960486,26.021382751743452,-370.1190421424395,-369.9768492207599
158,15.11897453843071,5.90320250883149,4.0,0.3240125241899799,5.90320250883149,4.0,-2.6555580702991826,-1.8721878980841637,-205.68645662243702,-205.60239419680227
159,19.54869144559104,3.969400677478341,6.0,-0.7601900886189056,3.969400677478341,6.0,18.886284550008284,16.431096356509588,-501.18657961866654,-501.7853028820209
160,12.27872139098046,2.7482505075506705,7.0,0.57740257751925,2.7482505075506705,7.0,22.455845674644106,19.379644561299145,-449.3367807054102,-449.2787962838834
161,19.800062489837437,8.865575621718692,5.0,0.04655747332786092,8.865575621718692,5.0,-1.5006689771440058,5.023168422279488,-161.39399047610377,-160.50894674158548
162,14.095766911172348,1.8759368193949133,3.0,0.7618547740424635,1.8759368193949133,3.0,27.563491168493464,23.680763413102696,-167.26387377577313,-167.2674839242079
163,13.353584839019874,0.848115912357631,3.0,1.1755065765087795,0.848115912357631,3.0,0.9641881887888921,7.931423847984724,-124.65340617825177,-125.6702598324139
164,13.928171845870951,3.4192693854566034,3.0,0.19242111776818133,3.4192693854566034,3.0,-5.8504296594502865,17.402437716614905,-164.73509382219396,-164.40376790841577
165,14.556327020017783,7.1763914764156755,6.0,1.1320522884141782,7.1763914764156755,6.0,12.524231445417424,5.214270687043008,-294.30090862739524,-295.974539782464
166,24.984379118408043,8.074316059762817,3.0,-2.3442978937886774,8.074316059762817,3.0,29.49403063724252,24.794005847005035,-168.328394850606,-169.0450372453371
167,26.741423685424067,9.987433700667648,2.0,1.5904522979160232,9.987433700667648,2.0,29.586077497086233,24.896036761000275,50.85391581899662,50.92282151801422
168,12.876901204378068,2.963620570111649,3.0,0.3750621518923401,2.963620570111649,3.0,12.914680733595691,4.941439161622802,-155.00939121980613,-155.66355659810608
169,12.257954031467285,4.079419511312822,1.0,1.0778433557451819,4.079419511312822,1.0,19.33941285052694,21.221953928028164,6.691301839695264,6.166229777872971
170,19.489088776950158,1.368212780296263,1.0,-1.2198757448415216,1.368212780296263,1.0,15.611812062658892,17.613438036312544,-31.08948735304108,-31.764056132157513
171,18.293965320259787,5.748719296230336,1.0,-0.8307698816053357,5.748719296230336,1.0,24.593789807773664,3.9700761200388133,-10.65507836751457,-11.193048745918887
172,25.065284337520314,9.975800372629172,6.0,0.14593829414477413,9.975800372629172,6.0,39.97163271695494,13.150820456441142,57.36635093659025,57.95953163688204
173,17.416791105921327,7.008810101206585,6.0,-0.017037889337463016,7.008810101206585,6.0,10.3455127740961,15.557115675884278,-353.4241946168872,-353.3166514488161
174,17.099950862236355,5.952128404133718,5.0,0.2830685880099896,5.952128404133718,5.0,22.863105397138874,25.491931670998724,-306.89043968824114,-307.3120645181665
175,13.172298086479646,3.92369092921794,4.0,1.0845151609299661,3.92369092921794,4.0,11.61942090656261,4.6714909326879255,-222.6625721387848,-222.1484653621247
176,23.216421078831722,9.152987602855548,6.0,-1.7652203153028492,9.152987602855548,6.0,16.494417255894994,16.38970351443069,-181.5669533343622,-181.17407286895832
177,20.757554931993628,4.969165961303494,2.0,0.9738190717173091,4.969165961303494,2.0,7.88466647154225,35.981285565544894,-2.8261988703202547,-3.8765608580068545
